text,depressive
"“Why do I want to act? It’s so different to music for me. They’re almost opposite for me. Music, you try and put so much of yourself into it; acting, you’re trying to totally disappear in whoever you’re being.” - Harry on his acting career for @TheFaceMagazine",0
Do invite codes disappear from your account once someone uses it? I’ve given out a few recently and have a couple left but want to make sure I don’t give out duplicates,0
Everytime I see a Christmas thing I want to curl up and disappear for a few months. Do I just hate Christmas or do I hate impending hot weather? Both??,0
"""We want to buy your Highlander."" 

Dude...it's paid off, I will drive this until the rust makes it disappear like Thanos snapped his fingers.",0
"Where the f… are trans people supposed to go, I wonder? Will they give us our own safe spaces? Or do they just want us to disappear altogether from their nice little transphobic world? 😢😢",0
"I'm working on the assumption that it could potentially disappear or turn to shit at the drop of a hat - so not planning to use this for anything I want to be permanent. But since all my worky / writey friends seem to be here *for now*, I'll hang out here too, *for now*.",0
"I really do dislike how it's just kinda non active over here...
In a way that makes me consider being more active on twt but I don't want to~

And I don't think I'd ever even get out of dead reach anyways, might as well just disappear then xD
That site is so trash and I like the features here yet..",0
"so hopefully the change will just come off as me being less annoying; or, maybe it'll get to the point I just sort of disappear from here...I don't know right now, but either way—I just don't want things to always be the same, forever...",0
I want to disappear actually or to be held or to be understood…. But mostly to be swallowed by the earth,0
"For anyone that doesn't want to read through the thread I posted yesterday, recent trends in social media have taught me that maybe I should capture some of the thread musings on the blog so they don't disappear forever. Talking about timekeeping across different editions of D&D, and how it evolved.",0
"What is the best way to make emails from certain senders completely disappear? For example: PowerPoint from Beginner to Advanced <course at email dot simplivlearning dot  com>. I’ve blocked and done what seems reasonable, but still get 10 a day in my junk mail that I do not want.",0
"to survive on her own

idk man, she's gonna keep having her issues because we cannot make our mental illnesses disappear magically, but it's still hopeful to watch her success on her own

like, I want that, one day

I'll also give a special mention to the DARK ANGEL one
or any of the endings in +",0
My first post on here! My name is Spirit~ I'm a PNGtuber who's been streaming on and off for the past few years. This year I want to stick to my goals and dreams and become more consistent in my journey! I hope to have fun and make friends who want to make a safe space for our communities! Hiiii all,0
"WHY did they vote for Trump??  I don't want American farms to disappear!

www.youtube.com/shorts/PIe0M...",0
"Every time I am forced to interact with streaming services, they somehow find a way to piss me off and often it's because arbitrarily things just disappear from them and the reaction they want you to have is ""Oh well, guess I'll listen to something else"" and I can't stand it.",0
"ten thousand social media websites, each of them offering 5% (or less) of what I actually want from a Place To Post Stuff. a sigh so heavy I completely deflate, slip through a ventilation grate, and disappear",0
i want to disappear,0
"I can think of one million reasons why I don’t want to talk to pathetic, submissive men, but oddly.... all of them magically disappear when you send tribute and triple digits to your Mistress.",0
"One of the coolest scariest things I would love to do:

I want to stare at someone from across the street and then disappear when a bus passes",0
"If I were honest, you would either cry or disappear for days on end and run from the confrontation. 

I'm tired. I'm so fucking tired of interacting with disingenuity. 

I'm at a point where I just want to be left alone. I'm so sick of being blatantly disposable to people who pretend to care.",0
"Today has been hard. I want to disappear. You could ask me what’s wrong, I’d say nothing. Honestly I don’t know. ",0
"But if I already blocked them because I don't want to see their bad takes, your screenshot effectively cancels my block. I had a few people I really liked following that I had to drop because they were serial offenders & the only way to make Musk/Trump/etc disappear from my feed was to drop them too",0
"I can saw a woman in two
But you won't want to look in the box when I do
I can make love disappear
For my next trick I'll need a volunteer

~Warren Zevon 'For My Next Trick...'",0
"We are not defined by Dear Colleague letters. The fabric of who we are is not changed by budget cuts and lived identities do not suddenly disappear with banned terms. The work gets harder and that's what they want - but we have to continue to be there for each other. I value you, I appreciate you.",0
"The way @diski.bsky.social makes my cock disappear while she rides a toy is such an impressive feat. She’s such a good puppy, I love that’s she’s mine to use how ever I want 😏",0
"But these guys? They don't want to disappear. For them, the grift is real. To worry about the consequences would be to acknowledge the lie, and that would make it not real.

It's good stuff, I'm glad we're seeing this in a bunch of influential and powerful people. I can't see that causing trouble.",0
"I want this ""AI"" bubble to burst. Emotionally,I hate this tech. Practically,it's eating up money, time, electricity,and *water* at a hideous rate considering how little value we get from it. Billions of dollars are going to disappear when that bubble bursts,which is bad,so better sooner than later.",0
I watched BotB after Hush the other week and made notes lol,0
Yeah no thank you! I like my bank being regulated! Don’t want my money to disappear bc the bank decide to invested into some random shit like in the US!,0
"I badly want to start pirate yakuza but the absolute slog of grinding the BP in CoD before the season ends,and I go on vacation, the ZZZ events, along with grinding for R2Y2s in war thunder before they disappear, probably be a month before I get to start it.",0
"I wish I could « delete » myself from other’s memories and just disappear. I don’t want to hurt people, but staying alive is truly rotting me mentally.",0
"    SMALL OCTOPUS: After daddy finishes, I too want to rub and rub my suckers at the ridge of your furry place until you disappear and then I'll suck some more. ""Chyu chyu...""",0
"do you successfully sell much posting one item at a time on Bluesky? I feel like if you made an eBay account you could post the things you want to sell and they'd stay up until sold, whereas on social media like this the posts basically disappear after a short while",0
"Calling you is a declaration of love
To give what little space and time I have
And want to spend that empty time with you
Not hollowed out and recovering
But filling up with something nicer
To commit to existing
Rather than to unplug and disappear 
And to do that because I want more time with YOU. ♡",0
"Hey folks, I'm new here. I deleted the Sissy Space-X free speech platform for obvious reasons. Can anyone tell me how soon all my info will disappear from it? Also, will the algorithm get me to people/groups on this platform I want to be a part of? Thanks in advance!",0
"It’s been almost a year since I was active on any social media, and … tbh I will probably disappear from this one any minute now! But I want to keep my accounts working just in case. 

Here, have a drawing of a snail.",0
"I want to say ""Come on Mutually Assured Destruction"" but with all his money he's just either disappear her or whistleblower ""suicide"" with 2 to the back of the head with her offhand.",0
"I want to disappear completely... 
(radiokafa reference)",0
"I want the separation between the expression of politics in the gallery and the practice of politics in life, to disappear '. Spot on, Jasleen Kaur ♥️",0
"Summer depression comes every year, I just want to disappear",0
"""Tired of it being shoved in my face"" is just doublespeak for ""I don't like them."" They don't want people to stop talking about us, they want us to disappear. They consider our very existence ""shoving it in their face.""",0
"I want to do same I don't want people who's work I like to disappear, I appreciate it!",0
"I think the following: if we want to export peace, we need to factor in that Russia is our neighbour and will stay our neighbour whatever we do. she will not disappear. self-righteousness will not do the trick for us. we need to offer Russia a smart way out of her confrontational stance. so 1/.",0
I'm hard on the Democrats because I want them to do better. I have nothing to say about the Republicans because I just want them to disappear.,0
"it honestly just makes me want to disappear at times, idk, i just think about that stuff alot, it’d just be simpler",0
"You say cute, I say I want my face to disappear in it 🤭",0
"Stacia, I’m worried about you. It’s not like you to disappear like that. DM here if you want. I can bring Pope to you. 💕💕🤗",0
"The last time I pulled up roots was back in the fall of 2001. I wanted to disappear and be unreachable by anyone I knew. Now I'm like a very old tree begging some faerie tale woodsman to leave me alone, I just want to sleep. 
youtu.be/ntIlVNDpLW8?...",0
"THIS!^^^

I just want him to pay for all his crimes and disappear from the media like F*cking forever please!",0
"Dear @bsky.app: When I Block an account, it means I want that account to disappear, not linger on my timeline like a stalker.

Dear @bsky.app: When I click ""Show less of this"", it does not mean I want to see MORE of it.

Two suggestions for your site.",0
The fear is so strong I almost dropped the phone to run. Seriously. Want to see me disappear? Let me see a snake nearby. It's pure instinct 🙃,0
"God, this is so annoying. I don’t want to hear about collegiality as our rights disappear.",0
"I want to do same I don't want people who's work I like to disappear, I appreciate it!",0
"sometimes I really do want to be a cryptid
existing only as an idea
I'll let someone get blurry photographic evidence when it suits me, bask in a short burst of others' awareness of me and disappear into the woods again",0
"Here's a token of my openness
Of my need to not disappear
How I'm feeling, so revealing to me
I found my mind too clear
I just need someone to be there for.. me
I just want someone to be there for.. me

JAA Video Of The Day
youtu.be/R8sLe10MZoY",0
"Calling you is a declaration of love
To give what little space and time I have
And want to spend that empty time with you
Not hollowed out and recovering
But filling up with something nicer
To commit to existing
Rather than to unplug and disappear 
And to do that because I want more time with YOU. ♡",0
"Stacia, I’m worried about you. It’s not like you to disappear like that. DM here if you want. I can bring Pope to you. 💕💕🤗",0
"I think the following: if we want to export peace, we need to factor in that Russia is our neighbour and will stay our neighbour whatever we do. she will not disappear. self-righteousness will not do the trick for us. we need to offer Russia a smart way out of her confrontational stance. so 1/.",0
I watched BotB after Hush the other week and made notes lol,0
"I want to disappear completely... 
(radiokafa reference)",0
"Everyone hates me, why should I keep living? If my life is total shit, I don't want to keep living, I just want to kill myself, I want to cut myself, I want to disappear",0
During the peak of the pandemic I was playing mad Sims. I don't even like the Sims but if you want to make 5 or 6 hours disappear quickly it's the game for that,0
"Loving the BlueSky.
I don’t get blasted by Twitter jerks. 
The fact that the jerks are ignorant that they are a vehicle of the bad algorithm and we want them to go away is not a good sign, but they will disappear without the X megaphone.",0
"Even with these new social media moves, I kinda want to disappear lowkey :3",0
"If there’s a Patreon you’ve been thinking about pledging to, make sure you do it via web rather than the iOS app.",0
I just want to disappear into the woods and write high fantasy,0
"Just the fact that putting so much of myself out there is.. [Feels?]incompatible to me[?] But as much as I want to wipe it and disappear, it IS what go/ me this far in the first place. Wouldnt say Id be better.. more probably worse, even <    >",0
"Shuri: ""If I disappear on one of my midnight walks, don't be alarmed.""
Nakia: ""What?! Why?! Would you say that-""
Shuri: ""Namor knows where I am now and is trying to pull me to Talokan again. I told him off. All good. But I just want to give a heads up, you know, in case I can't be found.""
#nashuri",0
"IF I was confident it wasn't going to disappear off the shelves in less than a year, I wouldn't have a problem. I like mint fine, but I do not care what others use. Most of the time mint is ALL there is. I just want them to get used to it if at all possible.",0
"I started out with a bunch of rage memes, using this as my place to vent… then I realized I was screaming into an empty void 😂😂😂 Now I just want to find my friends before they (and I) disappear from FB.",0
"I never again want to hear someone say ""single payer healthcare takes away your choices"", because that is delusional bs. In fact capitalism, in general, only offers superficial choices, and without regulation even those choices disappear over time.",0
"I still search for your face in the crowd. 

I wish I could disappear. I really want to just pass away. There’s so many things on my mind and I can’t handle it. This isn’t like a mathematical equation that has one solid answer. All of this seems to lead to the punishment of my sins.",0
"The reason why someone would want to make Nadan disappear is more vague. He spies some machinery, and then the next paragraph talks about electrons, positrons and the flow of time. It made me stop and take notice, and think that this would be a story where time is not what it seems. Is it?

I […]",0
I know this is about Italy but he says “we don’t want Japan to disappear”. We use letters deriving from China. You thought tempura was “Japanese” food? It only became possible because of European cultural contacts. Our traditional buildings with many international influences. We are not your fantasy,0
"Hey guys, it's been a while since I got full-time at Best Buy. I can't use my headphones and want to disappear, but I guess I'm making money.",0
"Had to work a double bartending while our AC was out college graduation weekend.

Owner said something like:

""I want you to stay clocked in, but how about you go next door and disappear for three hours. I can't see what you drink, either. There's AC there.""",0
GoGo's artist are sad and very worried. Their great work may disappear. I don't want that to happen... We must not openly break the law. I hope that our friends overseas will also take this opportunity to think about this.,0
,0
"Everytime anxiety gets so loud, and I don't want to go for self destructive coping mechanisms, the urge to delete everything and disappear gets bigger (it's also a bad coping mechanism)",0
I hope so.  I want Twitter to disappear!  🤣,0
I want to disappear and stop posting and stop talking to my friends and stop talking to my partner and put an end to everything,0
"#prsk_FA
Ha… I want to disappear.",0
"Been handled? I didn't make an equivalency, Joseph Robinette Biden is the president right now. He has his chance RIGHT NOW! You want him to have a second chance to change nothing. 
Trump and the maga ideology won't disappear if he loses again",0
Yeah it's certainly not a chastity cage. I just want to make those bits disappear do I can wear leggings and skimpier bikinis to the beach without tucking,0
Honestly right now I just want to disappear for a while and go give fish in Yellowstone PTSD. But that's more monies than I can put together right now.,0
"Today we've got a lot of magic to do.
Healing vibes for Z (Sorry! Blame the haunted leprechaun!). Making H disappear again (Sorry! I didn't want the stalkers!). 
But maybe we summon a certain zouis selfie?",0
"In America if asswipe really wins the people will be poorer... Gaza, Syria, and Ukraine will disappear...the countries around the world will shut down close the doors to our country bc they don't want crazy ass dude forking with their country...I don't blame them...",0
"2/2 To anyone whom I have been able to spend time with and de stress thank you.
To anyone who I want to see who's schedules have not aligned due to my low energy and extra work I'm not avoiding you.
If I disappear for a bit to just sleep, I'm fine and will return",0
"Do you remember how many Americans died with Covid when Dumpster the idiot was ending his first term?

He advised using bleach, herd immunity, rejecting masks, vaccinations, and stating that one day it would just disappear.

I want fuckface to disappear!!!",0
I want *fewer* rules and just the ability to block people. I would rather press two buttons to make little weirdos disappear than to have to navigate whatever a random modsquad making sub minimum wage decides is harmful content that shift,0
"What do you want from me? 
No sarcasm. 
What would make this right for you. Again. 
No sarcasm. Actually asking. 
You're the one I wronged. Is there something I can do to make it up to you other than disappear?",0
I just want to disappear,0
that plus my deep seated abandonment issues and seasonal depression is making for a real shit sandwich rn and i just want to disappear into the crust of the earth,0
"All I want for Christmas is to completely disappear off the grid to live in a heated cabin somewhere with all my books and movies and no distractions. 

Is that too much to ask?",0
"Been in a very girl eating mood lately but I want to remind everyone how much I love femme preds too 🤤
Mist if my pred crush archetypes and lady preds💜
And I adore sharing a meal with a girl who can make a half dozen people disappear forever in one sitting 🥰
#vore",0
"I really like this platform here so far. We have a beautiful geology bubble. ⚒️ I only see what I want to see, yet I'm able to discover something new everyday. It feels friendly and inviting, and posts are seen and don't disappear behind an invisible wall. Thanks, @jay.bsky.team and team!",0
"I don't suppose anyone has superimposed the timeline of the abuse against the publication order of the books, and I expect no one will want to do that for a couple of hundred years, even if she doesn't disappear from history, because ick.",0
Every now and then I just want to chuck my career into the ocean and just disappear. It passes but sometimes the feeling is so strong and comes about due to folks I've photo'd for a long time just not responding and its so demoralizing. Like at least say we're good. The radio silence is the worst.,0
"Continuing on here.

Sorry for those who have seen these, we don’t know what’s happening with twitter, and I don’t want these things to disappear into a fashy void.

This is NOT NEW FOOTAGE.",0
We want to get married but at this point would still have to file separately until my student loans disappear (if they still do). I also need to hang on to Medicaid for now.,0
i dunno cause like. i still have sex a lot? and i enjoy it? for the most part? like if i can get lost in the pleasure it's great but i let my mind wander for just a little bit and i just want to disappear,0
"Granted, I have written exactly one published article on transphobia in my career and writing it was such a miserable experience it made me want to disappear into football nonsense forever, so I can't complain personally.",0
"It's already happened with music a couple of times.  I'm keeping my music and movies on physical media. 

For convenience, I listen to streaming but when they disappear or disappear certain titles, I can still consume the content I want.",0
"Roo

Mercy is so fun to be omggggg. Also thank you all for interacting with me.

Mutuals, I want you all to know you can interact with me whenever. I’m very chill. 🫶

If I disappear, I’ve probably gotten busy.",0
"The Trump agenda is going to affect his voters the most. I won't feel bad when they lose their Health Insurance, food prices increase, and jobs disappear. I don't want to hear them crying on the News blaming Biden and the reporter saying we understand.",0
Want to see a magic trick? I can make my dick disappear😉,0
i want to disappear bc i just answered a question in english and i forgot the words and verbs tenses :D,0
One of those days where I just want to disappear into a life of just sexual servitude and not have to worry about anything else,0
gog i eant a sekai so bad i want to disapear i want to disappear i want tod disappear i want to sodsiaoear i want tbdispaear,0
As I grow more and more into the person I want to be one major thing I need to work on is not feeling like I am not worth people worry/that I can disappear and no one will care/notice.  Its been who I am forever as my parents and good amount of friends never noticed or cared if I just disappeared,0
"I was listening to Joan Didion's audiobook, Let Me Tell You What I Mean, and the introduction alone has made me pause and listen to it again at least three times. There are a lot of sentences that have made stay in silence and think about it.",0
"25. Someone you miss: My ex, I still wish every day that we were good for eachother, I want to just ignore the bad stuff, can I somehow compensate and make all the incompatibility disappear, but I can’t.",0
"If one more person says ‘are you looking forward to Christmas?’, I may punch them - no I am not. What I want to do is disappear for two weeks and not have to deal with people/ things etc. 2024 has been bobbins and it is not going to magically change in a day! Meh! Anyway",0
I literally just want him to disappear forever!,0
"🕝 2:57 pm

🎵 Jump The Gun
🧑‍🎤 The Story So Far
💿 I Want To Disappear

🎧 Apple Music / Spotify / YouTube Music",0
"I know, I know… you want to defeat Israelis.

Maybe you think Israel will disappear without US support.

But you fail understand why Israelis cling so desperately to the the idea of not having any other people over them.",0
"I thought if i kept telling myself to be fine that i’d actually be fine, but that doesn’t work, it just makes it worse, and now i can’t even say that i’m okay anymore, this drama is taking such a big toll on me, i just want to disappear.",0
Same here - just re-set mine back to continuous. Not sure what I think of the flagging process as it exists - once I got into deleting that felt better so might go back to that. If I flag a Crestie as a misidentified Blue Tit I want it to change or disappear not still lurk in the list…,0
"I’m having a bit of trouble with email verification, but hopefully Jordan will get that fixed. Don’t want to disappear just after I got here!",0
"Housano's LIVE-A-HALF-ASSED SUMMARIES Part 6
CW: Live a Hero LIVEAHERO Spoilers
#liveahero #ラブヒロ #liveaherospoilers #lahspoilers
 #spoilers
1/2",0
"I just want to disappear into a cabin in the woods with my animals. I want to grow plants, read books, cook food, make art, & write things. And I want to do it all far, far away from society. 

It is so lonely to be surrounded by other people in this densely populated city and still be so alone.",0
"""OT 2024 29 - Trouble"" #Octransfur 2024 for @winterscout.bsky.social + Description

#TFEveryday #TFSky #Transformation #TFTuesday #LizardTF",0
"okay, letting Winter make posts on my social media page is all fun and good, but... ugh. talking to someone directly - specifically people who are NOT plural - about the fact i cohabitate a body with other people is... scary. makes me want to disappear...",0
"I wonder if Mercury in Pisces can be like 'follow your gut feeling when you talk the talk!' I believe that there could be a lot of empathy involved when it comes to expressing our ideas...
Or sometimes we may just want to disappear into the depth of the ocean or a place where nobody can find us",0
"It's Buffalo Bills game day! And it's a big one - taking on our biggest rivals Kansas City. 

I will thread my posts on the game. If you don't want to see them click ""hide this post"" on this post and the thread will disappear. 

#Buffalo #Bills #BuffaloBills",0
"I don't want to be at work
All the good gpose ideas happen here and disappear the second I'm back home",0
"🕘 9:00 pm

🎵 Watch You Go
🧑‍🎤 The Story So Far
💿 I Want To Disappear

🎧 Apple Music / Spotify / YouTube Music",0
"I take elfen nudes, that’s my job. My Job is that I take elfen nudes. Hwat kind of nudes to I take ? Elfen. What are they? Nudes. Who takes them? Me. What is that? My job. Are we clear on this now? I beg for the answer to be yes & if you don’t want to see elfen nudes, MUTE ME. I disappear forever!",0
"This is a good day for a gentle reminder that you can mute words and hashtags, even just for a temporary break for your own wellbeing. 

I'm trying to remember that I can curate my social media experience here, so I don't need to completely disappear as I'm trying to rest & heal.",0
"Ugh, I want to chat so much sometimes, but soon this wish just disappear. And it's pure randome. I am diagnosed with schizoid disorder, and it just broking my mind sometimes, ughhhh! I can't even check this thing for sure, because I'm afraid to appear in mental asylim, even for investigation, again(",0
"When I say I want a free Palestine, this is what I'm talking about. No, I don't want the nation of Israel to disappear or be at risk of war. I want the people of Gaza and the West Bank to not be under direct oppression from their neighbors. 🇵🇸",0
"i dislike inconsistent people tbh so if we can’t properly communicate when busy and stuff and you think it’s okay to just disappear and show up when you want, then what’s the point of friendship. 

it’s basic decency to give a heads up and stuff lol.",0
"If Transformers: Age of the Primes got a show, I bet Star Prime would just show up at the end for five seconds, open a matrix, give a speech, and then disappear. Really that design deserves to go full Gunbuster. Spoilers for Gunbuster, but this will make you want to watch it.",0
"I think the real argument they should be making is that if you like something and want indefinite access to it - you need to possess some non-ethereal copy of it that isn't access dictated by a gatekeeper that might disappear at any time. CDs, cassettes, records - plus digital backups.",0
"I want to take a trans puppy girl and give her so much love that she melts

I wanna overload her with attention and affection and let her know that ill always be there for her and that she isn't alone

I wanna make all her worries disappear so she can focus on being a cute puppy and nothing else",0
"I’m a bit surprised I haven’t seen larger calls to boycott Twitter after Tuesday. I don’t really want it to disappear, but I want it to not be a propaganda hellscape echo-hate-chamber anymore? 

I just sorta feel like that’s a bad thing.",0
"I think S Miller and Homan don't really care about deportation ... they just want the detention apparatus.  The ability to disappear opponents is a very powerful tool.  MAGA will need  to corral / contain people perceived as threats, and what happens to them after internment will not be a concern.",0
"Next up for 2024: #TheStorySoFar – I Want To Disappear. Album Rating: 4.3 out of 5. Currently ranked #10 for 2024. I like this band, but this isn’t their best work. They have a formula and style they stick with throughout their entire discography. 1/2",0
"i feel like i don't know what to do. i haven't started hrt yet, i know that i'm in less immediate danger than a lot of the trans people on here, i have hidden for a long time. too long. i'm sorry if i am unkind to anyone or have been recently. i just want to crawl into a hole and disappear",0
Sometimes I just want to disappear into a massive bird's beak and slide right down their open gullet,0
"Hmm..can always count on you tree. 

[she gave a weak smile]

I want to.. disappear for a while.",0
I WANT ROBLOX TO DISAPPEAR,0
I miss just being able to doodle....nowadays if it's not a masterpiece on the first line I want to disappear under mysterious circumstances,0
I want to right one.  I need to see how much of your tattoo I make disappear,0
"As I try to build a digital profile. One thing I have been struggling with is how much I want out there. I eventually would love to disappear off the internet at a certain point, but at the same time I believe in having a digital profile/presence.",0
"This is a good day for a gentle reminder that you can mute words and hashtags, even just for a temporary break for your own wellbeing. 

I'm trying to remember that I can curate my social media experience here, so I don't need to completely disappear as I'm trying to rest & heal.",0
I don’t want you to disappear!,0
"i dislike inconsistent people tbh so if we can’t properly communicate when busy and stuff and you think it’s okay to just disappear and show up when you want, then what’s the point of friendship. 

it’s basic decency to give a heads up and stuff lol.",0
but before I disappear again I just want to say that I hope everyone is hanging in there. I am doing my best to hang in there as well. 💜 Social media is the first thing I remove when I'm doing unwell lol.,0
I don’t need my butt to disappear tho! I want (need) a fatter ass.,0
"Wow.
I thought this was the Onion.
But no…it’s just the logical end of toxic misogyny.
Don’t want to share or compete with women?
Make us disappear.",0
I apologize for cross posting. I just love my characters and don't want them to disappear,0
"the new The Story So Far record, I Want To Disappear: this record demands your attention, imo. the first time i listened to it, i was pretty underwhelmed -- because i basically had it on in the background. the next time i listened to it, when i could really listen, i was pretty impressed.",0
"Oh my goodness, that navel looks like a void I can disappear in, and I want to~",0
"Want to go out but it'll be the same as it always is. Shut off, dead to others, unable to speak because the words I want to say disappear before they can reach my mouth",0
"if you are not there, i want everything to disappear",0
I want you all to know that some day you'll see a really funny post from me and then I'll disappear completely. And you'll know why.,0
"Twitter is so un usable, see an artist post i want to properly like or retweet only for it to do the awkward refresh/disappear thing. Like why is that even a thing",0
"Another thing I said to him as he ignored me and disappear from my life: ""I didn't want you to save me, I just wanted you to support me and be there for me so maybe I could try to save myself, but you couldn't even do that. You wouldn't even walk next to me in my hour of need to not feel so alone.""",0
I miss just being able to doodle....nowadays if it's not a masterpiece on the first line I want to disappear under mysterious circumstances,0
"You can keep arguing in favor of all that bogus b.s. if you want to. For your sake, I sincerely hope you don't have significant capital tied up in any of it. One day it's all going to disappear.",0
"All this, all my emotions and feelings and the depression has just made me want to curl up and disappear. I'm exhausted and sleep the days away, or stare at games until it's time for bed. I can't sleep, my dreams are horrible and keep tricking me into thinking lily is still here.",0
It’s like a little whisper in my ear a few times throughout the day ‘asymmetrics’ and I want to fold into myself and disappear.,0
"Again, I am an accelerationist when it comes to this. Let them take their money and all the other staff they want and disappear into these places with the caveat that they can not come out because it's Apocalypse Outside. They must withdraw completely from all systems. Put your money down.",0
i want so badly to disappear but not in a concerning way i just don't want to be perceived at all by anyone ever ever ever,0
"How am I expected to care about ""the holidays"" right now. Statistically half of my family has no idea that they want me fucking dead and the other half doesn't give a shit if suddenly disappear. Why would I give any of you gifts when my death would make you laugh?",0
"In no particular order -

The Cleanest of Houses are Empty - Carly Cosgrove
Neck Deep - Neck Deep
I want to Disappear - The Story So Far
Feeling Not Found - Origami Angel
Extremely Fragile Human Being - Good Hangs",0
right 😭 can ai just disappear i don't want to accidentally share it... and it happened several times,0
"“Gods, yeah.” Jayce breathes out, pushing forward to connect their mouths. 

Jayce lets the cane drop to the ground to leave his hands free to grip and grope at every part of Viktor’s body, as if he’d disappear if he stopped. 

“Hush, pet, I’m not going anywhere. I’m where I want to be.”",0
"I want to curl up into a ball so tightly that I disappear forever. Maybe then I'll be able to escape the never-ending stream of consciousness that constantly reminds me that I am indeed the massive waste pile I think I am, and the constant guilt that comes with being fucking broken and forgotten.",0
"It's sad, but I'll be okay. I just want him to disappear from my life altogether.",0
"Y’know how some people don’t care what people think about them? Not a narcissist but someone who knows they’re a good person who tries to do the right thing & doesn’t hyper-analyze everything they do, doesn’t think people want them to disappear forever? How do I unlock that in my brain?",0
I want to make it disappear. Or watch it disappear again and again,0
"This thing called ""pain,"" such baggage, such fear.
I struggle, I thrash, sometimes want to disappear.
Can I release the suffering, blistering hide tides?
Give me a crumb, a morsel of relief.
I am strong, a warrior, I just need some peace. 

Art @iamblu3.bsky.social 

#poetry",0
"To see how Wren fares with this particular goal, check out OAK KING HOLLY KING audiobook Kickstarter.

www.kickstarter.com/projects/140...",0
I was just looking at Igor Sushko’s twitter (Ukrainian American dude who claimed he was getting anonymous KGB letters about the war) and he says he thinks this is all a decoy and Progozhin is trying to disappear. i hope he's right in that i want this plot twist,0
I just want to walk into a forest and simply disappear without a trace.,0
"So with the Liberals' byelection loss in Toronto,  Canada's media is getting into bed with conservatives and it feels like we're running the risk of having a religious zealot in charge now.

They want us queers to disappear?  Well, I want their religious ass to catch fire and go to fucking hell.",0
"Even though I hate you, there's a part of me that doesn't want you to disappear. A part of me that wants to keep listening to your music! So, don't disappear... make more of it! If you have talent, then for the sake of those who don't, keep writing! I won't forgive you if you just up and disappear n",0
"No one wants me to go to Richmond, and that’s how i know that’s exactly what I must do. 

Old vibrations want me to stay where I’m most familiar. If i leave, disappear and make things happen in a whole new place, i won’t be relatable anymore",0
"I just want to crawl into a hole, curl up and disappear forever. Nothing left for me in this current ""reality"".",0
I want to delete all my socials and disappear from the internet. Focus on my studies and watch anime at night.,0
"I want to thank you all for the support and allowing me to disappear for a few days, I'm not back 100% but I'll be back soon ❤️",0
"I'm sorry I said something bad on timeline, but I want you to know that if I suddenly disappear, please know that I have to take care of my sister.",0
"She said: “I want the separation between the expression of politics in the gallery and the practice of politics in life to disappear. I want the institution to understand: if you want us inside, you need to listen to us outside. Ceasefire now, arms embargo now, free Palestine.”",0
Right now all these 6 kids are expendable & a liability to #PresidentTreason #Musk #Bessent & that's why Elon didn't want their names plastered all over the place. I have no doubt that after they were done with this crime they were going to make them all disappear.,0
"no matter what dreams i put in my mouth, i taste nothing at all... its as if it were a doll made out of clay. you will disappear a little bit more... i dont want to watch anymore. you remain the same as always... hey, are you still here...?",0
I want to vent but I feel so invalid. Thanks to those who tell me all the nice stuff then talk bullshit behind my back. I can't believe they come from the same people. I just want to disappear but apparently it's selfish for me to do so cuz idk for whatever fucking reason they want me to be around.,0
We’re just enjoying the fact that when we want to buy socks we have to wade through hundreds of listings from companies named GGYGYGPPN until they disappear 2 weeks later because they are not at the top of the search engine anymore. It’s the kind of satisfying customer experience I always wanted.,0
,0
How the company can use queer men to promote their game or rip off queer media and get away with it while so many fans are one step away from saying a slur. I'm just so fucking tired i just want it gone and for it's popularity to disappear already.,0
"What's the point of having a reason to live, if bad thoughts will always come back and crush me, then... I just want to disappear, just disappear, without bothering anyone...",0
"NEA Prez Van Roekel: Just making bad teachers disappear ""doesn't solve the problem. I want to know how they got there and stayed."" #ewaTVAL",0
ahh... i want to disappear,0
I hate this day already ripped my trousers somehow and can't log in at work program. I just want to disappear.,0
I have my copy.  They'll need to Fahrenheit 451 it if they want to disappear it.,0
"could just disappear forever I don’t want to think about those people anymore but they keep forcing themselves into my life by doing what i do, talking who i talk to, liking what i like, im scared, everyone leaves me and i feel like it’s because i get boring to talk to because im so miserable",0
.. i want to leave... to hide.. disappear... it's.. not.. it's not funny.. it hurts.. i know.. i taking it too seriously.. it's nothing.. but.. this.. this became too sacred for me...... so i.. i don't get it.. don't.. am i doing that wrong that smth like this happens... forgive me.. forgive..,0
"i finished the last of the twelve raids and i know g'raha is going to disappear from the world map after this and i don't want him to go!!!!!!!!!!! aaaaaahhhh!!!!!!! stay, cat!!!!!!",0
Solidarity. I end up being closed off largely due to “I have nothing interesting to talk about” and kind of disappear into my own thoughts. Then insecurity about being excited about things people might make fun of and I do the same infodump - “haha anyone want a page about solas brainworms?” No? Kay,0
"Mediocre losers, to a man",0
"I just want a bit of a giggle, chat and light stuff. 
If it keeps going this way I will disappear. I can’t do much and I don’t want to read gravy stuff to lower my mood even more",0
"what a coincidence, I also want Scott to disappear to an island in the middle of the sea",0
i have literally never heard anything positive about showmasters :/ ugh,0
"During the Trump administration, ICE agents used to haunt courthouses, arresting undocumented defendants and witnesses. Here’s a post of mine from back then. 

It was horrible, and there was nothing we could do to stop it. I don’t want it to happen again.",0
